Entry,SMILES,Label-1,Label-2
3447,Cl.Clc1ccc(N2CCNCC2)nn1,0,NA
4096,O=[Si]([O-])[O-].O=[Si]([O-])[O-].[Mg+2].[Mg+2],0,NA
2882,CCn1cc(Cl)c(C(=O)NN)n1,0,NA
1205,Nc1ncc(CCCO)s1,0,NA
7681,O=C(O)CCCn1cc(Br)c(C2CC2)n1,0,NA
2733,Cn1nc(C(=O)O)c(Cl)c1C(F)(F)F,0,NA
4036,Cl.Nc1n[nH]cc1-c1cccc(C(F)(F)F)c1,0,NA
7934,CC(=O)NC(C)C(O)CCC(=O)O,0,NA
5708,COc1ccc(C(=C2C3C=CC2C2C(=O)N(c4cccc(Br)c4)C(=O)C32)c2ccc(OC)cc2)cc1,0,NA
2515,CC(C)OC(=O)N1CCC(Oc2cccc3c2CCN3c2ccc(I)cc2)CC1,0,NA
4090,O=[Si]([O-])[O-].O=[Si]([O-])[O-].[Ca+2].[Ca+2],0,NA
8567,O=C(CSC1CCc2ccccc2NC1=O)Nc1cccc(Cl)c1,0,NA
2740,CCC(N)c1ccccn1,0,NA
8110,COC(=O)c1cc(Cl)cc(O)c1N,0,NA
331,CCOC(=O)Cn1ncc(N2CCNCC2)cc1=O,0,NA
1071,CCCN(CCC)c1ccc(-c2nc(-c3ccc(N(C)C)cc3)c(-c3ccccc3Cl)o2)cc1,0,NA
2671,COC(=O)CCn1cc(Br)c(C)n1,0,NA
9426,O=c1[nH]nnc2ccc(F)cc12,0,NA
2533,Clc1cc2cc[nH]c2c(Cl)n1,0,NA
1036,O=Cc1ccc(OCc2ccccc2F)c(Cc2ccccc2F)c1,0,NA
2896,Cc1nn(Cc2cccc(C(=O)NN)c2)c(C)c1Br,0,NA
3268,COc1ccc2c(OCc3nnc4ccc(-c5ccccc5)nn34)ccnc2c1,0,NA
1903,COc1ccccc1/C=C/C(=O)c1c(OC)cc(O)c(OC)c1O,0,NA
8043,Cl/N=C/c1ccncc1,0,NA
4730,O=C(/C=C/c1ccc(Br)cc1)c1ccccc1Br,0,NA
8508,CC1(C)COC(=O)N1c1nc(-c2ccc(C#N)cc2)cs1,0,NA
6451,O=C(O)c1ccc(Cn2nc(C(F)F)c(Cl)c2C(F)F)cc1,0,NA
540,C1=CC=C2C(=C1)N=C(O2)C(Br)Br,0,NA
3761,O=c1ccs[nH]1,0,NA
9335,COC1=C(C=CC(=C1)[N+](=O)[O-])SCC2=CC=CC=C2,0,NA
7549,Cc1nn(C)cc1-c1cc(C(F)(F)F)c2c(C)nn(CC(=O)O)c2n1,0,NA
591,Cc1nn2cnnc2c(C)c1CCC(=O)O,0,NA
10051,COc1cccc(C(=O)N2CCNCC2)c1.Cl,0,NA
3070,CCCC[Si]CCCC,0,NA
4557,CCCCCCCCCCCC(=N)N,0,NA
2619,Cc1nn(Cn2ccc(C(=O)NN)n2)c(C)c1[N+](=O)[O-],0,NA
1735,Cc1nn(C)c(C)c1-c1cccc2c1CC[C@H](N(C)C)C2,0,NA
4421,Cc1cc(C)n(N)c(=O)c1C(=O)O,0,NA
8189,CC(C)(C)Oc1cccc(B2OC(C)(C)C(C)(C)O2)c1,0,NA
497,O=c1c(-n2cccn2)nc(Cl)c(-c2c(F)cc(F)cc2F)n1-c1cccc(F)c1F,0,NA
3745,O=C(O)c1cc(Br)ccc1OCc1cccc(F)c1,0,NA
5064,O=CC1(NC2CCCCC2)CCCC1,0,NA
2870,COC(=O)c1[nH]c2ccccc2c1[N+](=O)[O-],0,NA
2300,C[C@@H]1CC(=O)c2ncnc(N3CCN(C(=O)OC(C)(C)C)CC3)c21,0,NA
7508,O=C(Cl)c1n[nH]cc1Br,0,NA
8018,CC1=CN=C(C=C1)OC(=O)C,0,NA
8066,CN(C)C1=NC2=NC(N)N1C2,0,NA
6016,OB(O)c1ccc(SCc2ccccc2)cc1,0,NA
7712,Cc1cc(C)n(-c2nc(NN=Cc3ccc(O)cc3O)nc(Nc3ccc(Br)cc3)n2)n1,0,NA
3586,Cc1cccc(NC(=O)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1C,0,NA
2935,CCOC(=O)Cc1nc(CC)n[nH]1,0,NA
8182,CC(C)(C)OC(=O)N1CCN(C(=O)Cc2ccc(Br)cc2)CC1,0,NA
2979,CCOC(=O)c1ccns1,0,NA
1949,CN(C)S(=O)(=O)c1ccc(Br)cn1,0,NA
3220,[N+](=O)([O-])F,0,NA
4373,Cc1cc(F)cc(C#N)c1F,0,NA
9637,NCCNc1cccc2c(S(=O)(=O)[O-])cccc12.[Na+],0,NA
7438,Cc1cc([N+](=O)[O-])nn1CCCC(=O)Cl,0,NA
4372,Cc1cc(F)c(F)c(C#N)c1,0,NA
5921,C=CCN1C(=O)C2(NC(CC(C)C)C3C(=O)N(c4ccccc4)C(=O)C32)c2ccccc21,0,NA
1165,COc1cc(C)ccc1C(=O)CC(=O)O,0,NA
6357,CC(C)c1cccc(C(C)C)c1NC(=O)[C@@H]1C[C@@H]2CCC[C@@H]2[N@@+]1([O-])CCC[N@@+]1([O-])[C@H](C(=O)Nc2c(C(C)C)cccc2C(C)C)C[C@@H]2CCC[C@@H]21,0,NA
8691,CC(C)(C)OC(=O)N1CCC[C@H]1c1ncc(-c2ccc(Br)cc2)[nH]1,0,NA
2552,CC(C)(C)OC(=O)N[C@@H](CO)C1CC1,0,NA
402,CC(C)(C)OC(=O)NC1CCN(c2ccc(N)cc2C(F)(F)F)CC1,0,NA
1349,OCCc1ncccc1F,0,NA
4416,c1ccc(C2NCCO2)nc1,0,NA
122,CCc1c(cccc1OC(=O)c1ccc(cc1)/C=N/c1ccc(cc1)OCCCCCCCC)OC(=O)c1ccc(cc1)/C=N/c1ccc(cc1)OCCCCCCCC,0,NA
2483,N=C(N)c1ccccn1.O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,0,NA
5872,C1=CC=C2C(=C1)C(=C(C=N2)O)C#N,0,NA
3264,CCN(CC)CCCC(C)Nc1cc(C=Cc2ccccc2Cl)nc2cc(Cl)ccc12,0,NA
1598,CSC(=S)N(C)c1ccc(C#N)cc1,0,NA
2018,Cc1nc(-c2c(C)c(C)nn(C)c2=O)sc1C(=O)O,0,NA
4461,COc1nc(N)c2cc[nH]c2n1,0,NA
9857,C[C@H](C#N)NC(=O)OC(C)(C)C,0,NA
5596,COC(=O)c1ccc(C2C3C(=O)N(c4ccc(OC)cc4)C(=O)C3ON2c2ccccc2)cc1,0,NA
4117,CCN(CC)c1ccc2cc(C(=O)NN)c(=O)oc2c1,0,NA
9922,CN(C)CCCOC1=CC=CC=C1NC(=O)/C=C/C2=CC=CC=C2,0,NA
2207,O=S(=O)(c1ccccc1)n1ccc2cc(Br)cnc21,0,NA
3318,Cc1cc(N2CC3CNCCN3C2=O)ccc1F.Cl,0,NA
8619,COC(=O)c1c(Cl)nn(C)c1S(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,0,NA
8710,CSc1ccc(Br)c([N+](=O)[O-])c1,0,NA
2367,C[C@@H]1C[C@@H](O)c2ncnc(N3CCNCC3)c21.Cl,0,NA
579,CN(C)c1nc(N2CCOCC2)nc(N2CCOCC2)n1,0,NA
9485,Cc1ccc(S(=O)(=O)OC(C#N)c2ccccc2[N+](=O)[O-])cc1,0,NA
9204,O=[N+]([O-])c1ccc(N=Nc2ccc(O)c(N3CCOCCOCCOCCOCC3)c2)cc1,0,NA
1013,O=c1[nH][nH]c2c(F)c(F)ccc12,0,NA
6456,O=C(O)c1ccc(Cn2nc(C(F)F)c(Cl)c2C(F)F)o1,0,NA
3539,CC1=CC=CC=C1C2(CCCC2)O,0,NA
1439,O=C(O)Cc1cc(F)c(Cl)c(F)c1,0,NA
541,CCC(=O)c1cc(-c2ccc(Cl)cc2)n(-c2ccc(S(N)(=O)=O)cc2)c1C,0,NA
4265,CCOC(=O)CCCC1=CC=CC(=N1)C,0,NA
4732,CC(C)c1c(C(=O)O)cnn1-c1cccc(Cl)c1,0,NA
9163,CCN(CC)C1CC(=O)N(c2ccc(C(C)C)cc2)C1=O,0,NA
7308,CC1CCN(C(=O)c2nn(C)cc2C(=O)O)CC1,0,NA
1466,OCCc1ccc(CCO)nc1,0,NA
8309,COC(=O)c1c(C#N)ccc(OC)c1F,0,NA
2613,CCCCCC=CCC=CCCCCCCCC(=O)NCCO,0,NA
7757,CCOC(=O)[C@@H]1CCN(Cc2ccccc2)C[C@@H]1NC(=O)OC(C)(C)C,0,NA
3304,Cn1cc(B2OC(C)(C)C(C)(C)O2)c(-c2ccccc2)n1,0,NA
9684,COc1cc(C(=O)Oc2ccccc2)c([N+](=O)[O-])cc1OC,0,NA
8051,CS(=O)(=O)c1ccc(NC(=O)CCl)cc1,0,NA
8920,CN1CCN(C(=O)C2CCCCN2)CC1,0,NA
1900,CCOC(=O)C1=CC(=C(C(=C1)OCC2=CC=CC=C2)OCC3=CC=CC=C3)OCC4=CC=CC=C4,0,NA
1486,N#C/N=C(\S)SCCCOc1cccc(F)c1,0,NA
1819,COC(=O)c1ccc(-c2ccc(Br)cc2)[nH]1,0,NA
10048,COc1ccc(OC)c(N2CCNCC2)c1,0,NA
6181,Cc1csc(NC(=O)C2C3C=CC(O3)C2C(=O)O)n1,0,NA
2555,O=S(=O)(c1ccccc1)n1ncc2cc(Br)ccc21,0,NA
4837,Fc1ccccc1Cn1ccc(N=C=S)n1,0,NA
1853,O=C(O)CCCc1ccc(N2C(=O)C=CC2=O)cc1,0,NA
8755,Cc1cccc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)c1,0,NA
2964,c1cc2c(cn1)C1CC3C2C13,0,NA
52,BrCCCCc1ccc(cc1)c1ccc(cc1)C#N,0,NA
4805,S=C=Nc1cnn(Cc2c(Cl)cccc2Cl)c1,0,NA
5867,Cc1scnc1C(=O)NN,0,NA
9214,CC(C)c1cc(CN)ccc1Cl,0,NA
3615,Cl.Cl.N[C@H]1CCCC[C@H]1N,0,NA
475,CCCCCn1c(NN)nc(=O)c2nc[nH]c21,0,NA
2663,CCn1cc(Br)c(-c2ccnc3cc(C(=O)O)nn23)n1,0,NA
5328,Cl[Ti]Cl,0,NA
7952,CCC(C)n1ccc([N+](=O)[O-])n1,0,NA
8368,Cc1cn(C)c2ccc(Br)cc12,0,NA
6367,Cc1ncc(C[n+]2c(C(C)O)sc(CCOP(=O)(O)OP(=O)(O)O)c2C)c(N)n1,0,NA
4388,Cc1ccc(C)n1-c1ccccc1C(=O)NN,0,NA
1891,CC(=O)OC[C@@]12[C@@H](OC(C)=O)[C@@H](OC(C)=O)C[C@](C)(O)[C@]13OC(C)(C)[C@@H](C3O)[C@@H](OC(=O)c1ccoc1)[C@@H]2OC(=O)c1ccoc1,0,NA
9663,COc1cc(NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)c2ccccc2)C(C)C)cc2ccccc12,0,NA
897,OCc1cc(Cl)cc(CO)c1,0,NA
8343,CCOC(=O)c1cc(-c2ccc(N3CCN(C(=O)c4c(C)noc4C)CC3)cc2)n(-c2ccc(F)cc2)n1,0,NA
7394,Cc1nn(C(C)C)cc1C=O,0,NA
5060,CC1=NC2=CC3=C(C=C2N=C1C)N(C(=N3)N)C,0,NA
4118,COc1ccc(-c2nc3cc(NC(=O)c4cccnc4Cl)ccc3o2)cc1Cl,0,NA
9353,CCc1cncnc1C,0,NA
4247,CC(C)(C)C1=CC=C(C=C1)CC(=O)N,0,NA
6413,COC(=O)C(C)n1cc(Br)cn1,0,NA
8105,COc1cc(F)cc(C(=O)O)c1[N+](=O)[O-],0,NA
430,C1=CC=C(C=C1)C2=NN(C3=C2C(=O)OC4=CC=CC=C43)C5=CC=CC=C5,0,NA
191,CCOC1=CC=C(C=C1)[N+](=O)[O-],0,NA
5779,O=C(Nc1ccccc1C(F)(F)F)c1cccc(N2C(=O)C3CCC(c4ccccc4)CC3C2=O)c1,0,NA
8305,COC(=O)c1cc(OC)c(F)cc1C#N,0,NA
233,C1CCOC(C1)CO,0,NA
7950,O=C(O)c1cnn(-c2ccc(Cl)cc2[N+](=O)[O-])c1,0,NA
5320,COC(=O)C(C1=C(C=C(C=C1)Br)[N+](=O)[O-])C(=O)OC,0,NA
2775,CN(C(=O)CF)c1ccc(F)cc1,0,NA
1073,CCc1cc(=O)[nH]o1,0,NA
8867,COC(=O)C(Cc1ccccc1)NC(C)C(C)C,0,NA
9269,CC(C)CCOC(CO)CC(C)C,0,NA
8292,CCCCCCCCn1cc[n+](C)c1C.[Cl-],0,NA
4243,C1CC2COCC(C1)N2.Cl,0,NA
477,O=c1[nH]c2ccccc2nc1/C=C/c1cccnc1,0,NA
2956,Fc1cccc(Br)n1,0,NA
1938,Cl.NNCc1cccc(F)c1,0,NA
9003,COC(=O)C1=C(C)NC2=C(C(=O)CN(CC(O)COc3ccccc3)C2)C1c1c(F)c(F)c(F)c(F)c1F.Cl,0,NA
833,CC(=O)Nc1ccc2cc[nH]c2n1,0,NA
1519,CS/C(=N/C#N)Sc1ccc(C)cc1C,0,NA
8564,O=C(O)Cc1csc(NC(=O)C=Cc2ccccc2)n1,0,NA
3691,C(CC(CC(=O)O)Br)CBr,0,NA
232,CCc1ccccn1,0,NA
4218,N#Cc1cccc(C(=O)N2CCCCC2)c1,0,NA
1160,O=C(O)CC(=O)c1ccc(F)c2ccccc12,0,NA
5211,O=c1[nH]c2ccccc2n1C1CCN(CCC#Cc2ccccc2)CC1,0,NA
7283,O=Cc1cccc(OCn2cc([N+](=O)[O-])cn2)c1,0,NA
2242,COc1c(O)c(O)cc(C(=O)O)c1O,0,NA
5160,Cc1nn(CC#N)c(C)c1Cl,0,NA
9028,COC(=O)c1c(NC(=O)CC2Nc3ccccc3NC2=O)sc2c1CCC(C(C)(C)C)C2,0,NA
4913,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1SC(=O)C)COC(=O)C)OC(=O)C)OC(=O)C,0,NA
5623,CC12CCC(C(=O)Nc3c(Cl)cccc3Cl)(C(Br)C1=O)C2(C)C,0,NA
3188,C(C1=NNN=N1)C(=O)NN,0,NA
6564,Cc1ccn(C(C)c2n[nH]c(=S)o2)n1,0,NA
9334,CSCC[C@@H](NS(=O)(=O)c1ccc2c3c(cccc13)C(=O)N2)C(=O)O,0,NA
6434,CCn1nc([N+](=O)[O-])cc1C,0,NA
6378,CC1=NN(c2ccccc2)C(=O)/C1=N\Nc1ccccc1[N+](=O)[O-],0,NA
9730,O=Cc1c(Cl)ccc(Br)c1O,0,NA
2178,Cc1ccc(F)c(CS(N)(=O)=O)c1,0,NA
9240,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)[C@@H](N)Cc1ccc(O)c(O)c1,0,NA
6228,O=C(O)C1C2C=CC(C3CC23)C1C(=O)Nc1ccc(Br)c(Cl)c1,0,NA
2408,CCCCN1C(=O)C2CCC2C1=O,0,NA
2611,COC(=O)c1ccn(COc2cc(C)ccc2Cl)n1,0,NA
1664,COC(=O)c1sc(NCc2ccccc2)nc1Br,0,NA
4970,CC(C)(C)c1nc(-c2cccc([N+](=O)[O-])c2)no1,0,NA
2332,C#CCCCC(=C)O[Si](C)(C)C,0,NA
5618,CC1(C)C2(C(=O)Nc3nc4c(s3)CCCC4)CCC1(C(Br)Br)C2Br,0,NA
158,[Co].[Sm],0,NA
3923,[Br-].[Br-].[Ra+2],0,NA
6877,COC(=O)c1ccc(C2(NC(=O)c3c(C)sc(C)c3Cc3ccc(C(F)(F)F)cc3)CC2)cc1,0,NA
3385,CC(C)(C)OC(=O)N1CCc2sc(N)nc2C1,0,NA
2914,O=S(=O)(O)c1ccc2c(c1)C1=N/C2=N\c2c3cc(S(=O)(=O)O)ccc3c3n2[Al](Cl)n2/c(c4ccc(S(=O)(=O)O)cc4/c2=N/C2=N/C(=N\3)c3cc(S(=O)(=O)O)ccc32)=N\1,0,NA
3449,Cc1cccc(N2CCN(c3ccc(=S)[nH]n3)CC2)c1,0,NA
7310,Cn1cc(-c2cc(C(F)(F)F)nc(SCC(=O)O)n2)cn1,0,NA
4314,CC(=O)OC(=O)c1c(F)c(F)c(F)c(F)c1[N+](=O)[O-],0,NA
5319,Cc1ccc2c(c1C)C(=O)C(=O)N2,0,NA
4325,CCOc1cc(C)c(N)c2ccccc12,0,NA
6623,CCC(C(=O)NN)n1cc([N+](=O)[O-])cn1,0,NA
5660,Cc1cccc(NC(=O)c2cccc(N3C(=O)C4C5C=CC(C6CC56)C4C3=O)c2)c1,0,NA
3810,Cc1[nH]c(C)c(C)c1C,0,NA
6880,C1C=CCOC(O1)CCCl,0,NA
7999,CC(=O)c1ccc(F)c(Br)c1,0,NA
4931,CCCCCCCC(=O)c1c(CC(=O)OCC)cc(OC)cc1OC,0,NA
5804,O=C1C2CC(Br)C(Br)CC2C(=O)N1c1cccc(Cl)c1Cl,0,NA
2529,CC(=O)Nc1ccc(C(C)(C)C)cc1Cl,0,NA
9688,CCC[C@H]1C[C@@H]2CC[C@@H](O2)[C@H](C)C(=O)O[C@@H]([C@H](C)[C@H]2CC[C@@H](C[C@@H](CCC)N(C)C)O2)[C@H](C)[C@@H]2CC[C@@H](O2)[C@@H](C)C(=O)O1,0,NA
2406,COCCCOc1ccc(N)cc1,0,NA
9120,CC(=O)O[C@H]1[C@H](OC(C)=O)CO[C@H](N=[N+]=[N-])[C@@H]1OC(C)=O,0,NA
8276,O=C(O)c1cc2c(Br)csc2[nH]1,0,NA
3497,Cl[Fe](Cl)Cl.O.O.O.O.O.O,0,NA
4353,Cc1nc(Br)ccc1C#N,0,NA
5538,COC(=O)C1C(=O)C2=C(CC1C)Nc1ccccc1NC2c1ccc2ccccc2c1,0,NA
7354,O=C(O)Cn1nc(C(F)(F)F)c(Cl)c1C1CC1,0,NA
8578,COc1ccc(OC)c(NC(=O)c2ccc(N3CCCCS3(=O)=O)cc2Cl)c1,0,NA
6537,Cc1ccn(Cc2n[nH]c(=S)n2CC2CCCO2)n1,0,NA
8792,N(=[N+]=[N-])C1=C(N=[N+]=[N-])C=CC=C1,0,NA
2584,Cc1cn2cc(O)ccc2n1,0,NA
8367,Cc1c[nH]c2ccc(Br)cc12,0,NA
879,COC(=O)CCCN1CCS(=O)(=O)CC1,0,NA
3380,CN(c1nsc2ccccc12)C1CCN(C(=O)OC(C)(C)C)CC1,0,NA
970,Cc1cc2[nH]ccc2cc1C#N,0,NA
5059,COCCCNC(=O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,0,NA
5229,CNC(=O)OC(C)C,0,NA
8990,COc1cc2c(cc1OC)C1=NC(=O)C(C(C)C)N1C(=S)N2,0,NA
8736,Cc1ccc(S(=O)(=O)NC(=O)NCc2ccco2)cc1,0,NA
5501,Cc1c(Cl)cccc1NC(=O)C12CCC(C)(C(=O)C1Br)C2(C)C,0,NA
4519,N[C@H]1CCOc2c(F)cc(F)cc21,0,NA
9855,O=C(O)C1CSC2(c3ccc(F)cc3)CCC(=O)N12,0,NA
788,Cc1cc(C)c2[nH]nc(Br)c2c1,0,NA
5892,CC(NC(=O)C1CC=CCC1C(=O)O)C12CC3CC(CC(C3)C1)C2,0,NA
2678,O=C(O)c1cccc(Cn2nc(C(F)F)c(Cl)c2C(F)F)c1,0,NA
5886,CCCc1nc(C(F)(F)F)ccc1/C=C/C(=O)O,0,NA
4412,C=Cc1ccc(C)nc1N,0,NA
3200,Nc1c(CO)ccnc1Cl,0,NA
3677,Nc1nc(COC(=O)c2ccc([N+](=O)[O-])cc2)nc(Nc2ccccc2)n1,0,NA
4584,O=C(O)c1ccc(CS(=O)(=O)Cc2ccccc2)o1,0,NA
9558,Cc1ccc(S(=O)(=O)NC(C)C(=O)Nc2cccc(F)c2)cc1,0,NA
6144,CCOC(=O)C1=C(C)NC2=C(C(=O)C(C(=O)OCC)C(c3ccccc3)C2)C1c1ccc2c(c1)c1ccccc1n2C,0,NA
4070,[H]\C(CCCCC(O)=O)=C(\[H])C[C@]([H])(O[Si](C1=CC=CC=C1)(C1=CC=CC=C1)C(C)(C)C)[C@@]1([H])COC(C)(C)O1,0,NA
6760,COC(=O)c1ccccc1NC(=O)C=Cc1cccs1,0,NA
2391,Nc1ccncc1OS(=O)(=O)O,0,NA
3454,CC(=O)c1nn(-c2cccc(Br)c2)c(-c2ccco2)c1C#N,0,NA
10040,CC(=O)C1=CCC2(C)OC2C1,0,NA
2095,CC1CC(C)(C)N=C(/C=C/c2cccc(Cl)c2)O1,0,NA
555,COc1ccc2c(c1)CC[C@H]1[C@@H]2CC[C@]2(C)C(=O)CCC[C@]12O,0,NA
7156,CC(CC#N)n1cccn1,0,NA
2846,CC(C)c1ccc(NC(=O)c2c(F)cccc2F)cc1,0,NA
8903,C[C@H](Nc1ncnc2cc(Cl)ccc12)C(=O)O,0,NA
9123,CCCCCCCCCc1ccccc1[O-].CCCCCCCCCc1ccccc1[O-].[Ca+2],0,NA
2583,CC1=CC(=NO1)NC(=O)OCC2=CC=CC=C2,0,NA
8786,c1ccc(-c2ccccn2)cc1,0,NA
3204,C1COCCN1CCNC2=NC=CC(=N2)NCC3=CC=C(C=C3)CNC4=NC(=NC=C4F)Cl,0,NA
8462,Cc1n[nH]cc1CN,0,NA
8210,CC(C)(CO)NC(=S)NC(=O)c1ccccc1,0,NA
4419,CC(=O)NC1=CC(=NC=C1)CO,0,NA
1291,COC(=O)C(C)(C)c1ccc(CCO)cc1,0,NA
8071,Cc1cc(-c2c(C)nn(-c3nc(-c4sccc4Cl)cs3)c2O)n(-c2ccc(Cl)cc2Cl)n1,0,NA
4553,CC(=O)OCCC(C1=CC=CC=N1)OC(=O)C,0,NA
8115,OC[C@H]1CC[C@H](O)C1,0,NA
1056,CC(C)(C)OC(=O)N1CCc2nc(N)[nH]c(=O)c2C1,0,NA
5104,O=Cc1ccc2ncc(Cl)n2c1,0,NA
784,COc1nc2c(Br)c[nH]c2cc1Br,0,NA
4139,CC1(C)[C@H](C(=O)OC(c2ccccc2)c2ccccc2)N2C(=O)C[C@H]2[S@]1=O,0,NA
3900,C#CC(C)/N=C/c1cc(C)on1,0,NA
8371,Cn1ccc2cc(Br)ccc21,0,NA
1984,O=[N+]([O-])c1cc(CO)n[nH]1,0,NA
5118,C1=CC=C2C(=C1)NC(=O)N2CC3=CC=C(C=C3)F,0,NA
356,CS(=O)(=O)c1sc(N)nc1-c1ccccc1,0,NA
1543,O=S(=O)(c1ccc(Cl)cc1)c1nc(Br)ns1,0,NA
4967,CCc1cc(=O)nc(-n2nc(C)cc2NC(=O)c2ccc(F)c(F)c2)[nH]1,0,NA
7088,COC(=O)CCn1ccc(C(F)(F)F)n1,0,NA
7632,O=C(O)c1cn(CC(F)(F)F)nc1C1CC1,0,NA
6952,CCOc1ccc2[nH]c(C(=O)O)c(CCN)c2c1,0,NA
733,COc1cc(C)c2[nH]nc(C=O)c2c1,0,NA
4132,CCOC(=O)C1=CC(=C(C(=C1)C)OCC=C)C,0,NA
3700,CC(C)(CCCl)C(=O)OC,0,NA
4063,FC(F)(F)c1cc(Cl)[nH]n1,0,NA
7031,Nc1ccc(-n2ccc(C(=O)O)n2)cc1,0,NA
567,COc1ccc(CC(=O)N[C@@H](C(N)=O)c2ccc(OC)cc2)cc1,0,NA
2352,CC1CCC(C2=C1C(=CC=C2)Br)O,0,NA
3133,Cc1cc([N+](=O)[O-])nn1CC(=O)NN,0,NA
3990,CCCN(CCC)C1=CC=C(C=C1)N=O,0,NA
3185,CCCCCCCC/C=C\CCCCCCCC(=O)NCCc1c[nH]c2ccc(O)cc12,0,NA
5757,Cc1cccc(C(=O)NC(C)C2CC3CCC2C3)c1,0,NA
4425,CCOC(=O)c1cc(O)[nH]c(=O)c1N,0,NA
4753,Cc1ccc(NC(=O)Cc2c(Cl)cccc2Cl)cc1,0,NA
3611,CC(C)SS(=O)(=O)C(C)C,0,NA
4168,Clc1ccccc1CC1CCNC1,0,NA
5622,Cc1cccc(NCN2C(=O)C3C4C=CC(C5CC45)C3C2=O)c1,0,NA
8108,CC[C@@H]1COCC(=O)N1,0,NA
6222,CCCCC(CC)COC1CCCCO1,0,NA
1079,CC[C@@H]1[C@@H]2C[C@H](O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@H]3[C@H](C)CCOS(=O)(=O)O)[C@@H]2[C@@H]1O.[NaH],0,NA
2974,Cn1cc2cccc(B(O)O)c2n1,0,NA
1841,C(=NN(c1ccccc1)c1ccccc1)c1ccc2c(c1)CCCN2c1ccccc1,0,NA
3201,Nc1c(CO)cc(Cl)nc1Cl,0,NA
419,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,0,NA
1372,Cc1ccc(C(=O)CC(=O)O)cc1Br,0,NA
9500,CCc1cc2c(N[C@@H](C)C(=O)O)nc(C)nc2s1,0,NA
6183,O=C(CN1C(=O)C2C3CCC(C3)C2C1=O)Nc1ccc(-c2ccccc2)cc1,0,NA
5201,COc1nn(CCC(=O)NN)cc1[N+](=O)[O-],0,NA
4768,Cc1cc(C)n(Cn2ccc(C(=O)O)n2)n1,0,NA
7127,Cn1cc(CNc2ccc(F)cc2)cn1,0,NA
7550,Cc1nn(CC(=O)O)c2nc(-c3cnn(C)c3C)cc(C(F)(F)F)c12,0,NA
1501,Cc1cc(OCCCCS/C(S)=N/C#N)ccc1Cl,0,NA
1742,COCOC1=CC=C(C=C1)CC(=O)OC,0,NA
5448,C=CCc1ccc(OCCC)cc1OC,0,NA
8858,CCc1cccc(C)c1NC(=O)C(C)NS(=O)(=O)c1ccccc1,0,NA
2305,NCc1cccc(N=C=O)c1,0,NA
1615,O=C(OCc1ccccc1)C(Cl)=NNc1c(Cl)cccc1Cl,0,NA
1444,O=C(O)Cc1ccc(N2CCNCC2)cc1,0,NA
4234,N#Cc1c[nH]ccc1=O,0,NA
8872,CCNC(C)C(=O)Nc1ccc(C)cc1,0,NA
8052,Oc1c(-n2cncn2)cnn1-c1ccc(Cl)nn1,0,NA
7260,CC1=C2CCN=CC2=CC=C1,0,NA
1754,CC[Si](C)(C)N1C=CSCC1,0,NA
2058,COC(=O)c1ccc(Cl)c(S(=O)(=O)Cl)c1,0,NA
2246,COC(=O)[C@@H](Cc1ccc(Cl)c(F)c1)NC(=O)OC(C)(C)C,0,NA
1539,Fc1c(Br)ccc(N=C=S)c1F,0,NA
2656,Cc1cc(N=C=S)nn1C,0,NA
5437,CN(C)C1=CC=C(C=C1)C=NC2=CC=C(C=C2)N(C)C,0,NA
9257,CCCCC#CCCl,0,NA
1353,CCOC(CN=CC1=CC=CO1)OCC,0,NA
874,O=C(O)c1c[nH]c2c(Br)cnc(Br)c12,0,NA
1178,O=C(O)CC(=O)c1ccc(Cl)c(F)c1,0,NA
3662,CC(=O)CNc1cc(C#N)cc(C)c1Br,0,NA
5179,CCn1cc(-c2cc(C(F)(F)F)nc(NN)n2)cn1,0,NA
4338,Nc1nccc(Cl)c1O,0,NA
9114,N#Cc1c(-c2ccc(F)cc2)cc(-c2ccccc2)nc1SCC(=O)N1CCCC1C(=O)O,0,NA
4816,COC(=O)c1ccn(COc2ccc(F)cc2F)n1,0,NA
469,CCc1ccc(C(=O)OC)c(F)c1,0,NA
1786,CCOc1ccc2nc(C=O)ccc2c1,0,NA
8083,C[C@@H]1CC=C(CCC#N)C(=O)C1,0,NA
9004,COC(=O)C1=C(C)NC2=C(C(=O)CN(CC(O)CCc3ccccc3)C2)C1c1c(F)c(F)c(F)c(F)c1F.Cl,0,NA
